id,loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,purpose,title,zip_code,addr_state,dti,earliest_cr_line,fico_range_low,fico_range_high,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,loan_status
37681051,35000,60 months,24.99,1027.1,F,F4,Financial Advisor,9 years,MORTGAGE,222956,Verified,debt_consolidation,Debt consolidation,160xx,PA,9.97,2-Mar,665,669,11,0,26294,86.2,44,f,Individual,6,0,Fully Paid
35883614,4400,36 months,15.99,154.67,D,D2,IT SPECIALIST,1 year,MORTGAGE,54500,Not Verified,debt_consolidation,Debt consolidation,704xx,LA,10.88,1-Aug,675,679,10,0,7951,32.6,29,f,Individual,3,0,Fully Paid
37661104,12000,36 months,12.39,400.82,C,C1,PLANNER,4 years,RENT,95000,Not Verified,debt_consolidation,Debt consolidation,111xx,NY,18.19,9-Sep,745,749,7,0,12655,18.6,17,f,Individual,0,0,Fully Paid
37227681,26000,60 months,25.57,771.85,F,F5,Recruiter,10+ years,RENT,77850,Source Verified,debt_consolidation,Debt consolidation,300xx,GA,21.64,4-Aug,675,679,6,0,24065,71.4,18,w,Individual,0,0,Charged Off
36797642,16000,60 months,11.44,351.4,B,B4,Senior Marketing Consultant,2 years,MORTGAGE,60000,Not Verified,credit_card,Credit card refinancing,483xx,MI,19.21,Feb-80,685,689,11,2,22764,55,23,w,Individual,3,0,Fully Paid
37621070,22000,36 months,11.99,730.61,B,B5,International Flight Attendant,10+ years,RENT,75000,Source Verified,credit_card,Credit card refinancing,191xx,PA,20.02,Aug-78,675,679,15,0,28776,67.2,28,f,Individual,0,0,Fully Paid
37277857,18000,36 months,8.67,569.64,B,B1,General Manager,3 years,MORTGAGE,70000,Verified,debt_consolidation,Debt consolidation,342xx,FL,1.94,Dec-99,665,669,9,1,2545,9.9,35,f,Individual,2,1,Fully Paid
37187580,8000,36 months,9.49,256.23,B,B2,RN,10+ years,MORTGAGE,82000,Source Verified,debt_consolidation,Debt consolidation,750xx,TX,7.77,Feb-95,715,719,7,0,1706,9.7,22,f,Individual,3,0,Fully Paid
37811114,34500,36 months,11.44,1136.69,B,B4,Civil Engineer,< 1 year,OWN,73000,Verified,credit_card,Credit card refinancing,377xx,TN,18.9,Apr-95,715,719,21,0,45619,57.3,41,f,Individual,3,0,Fully Paid
35126471,8400,36 months,8.67,265.83,B,B1,Biologist,10+ years,MORTGAGE,76000,Verified,debt_consolidation,Debt consolidation,805xx,CO,27.25,Mar-88,780,784,11,0,9780,22.8,24,f,Individual,2,0,Fully Paid
37287931,15000,36 months,7.49,466.53,A,A4,Associate,< 1 year,RENT,60000,Not Verified,credit_card,Credit card refinancing,891xx,NV,8.02,3-Feb,710,714,8,0,16212,34.6,47,f,Individual,0,0,Fully Paid
37671064,9600,36 months,15.59,335.57,D,D1,Universal Associate,6 years,MORTGAGE,31000,Source Verified,debt_consolidation,Debt consolidation,433xx,OH,30.74,Jan-91,690,694,10,1,2502,49.1,17,f,Individual,0,1,Fully Paid
37801079,20000,60 months,17.86,506.35,D,D5,IT Specialist,10+ years,MORTGAGE,82000,Source Verified,debt_consolidation,Debt consolidation,302xx,GA,17.17,6-Jan,735,739,12,0,21057,42.8,29,w,Individual,3,0,Fully Paid
37831051,16000,36 months,7.49,497.63,A,A4,Master Program Planner Mgr,10+ years,MORTGAGE,132000,Source Verified,debt_consolidation,Debt consolidation,750xx,TX,14.08,May-96,710,714,10,0,17036,51,17,f,Individual,2,0,Fully Paid
37810917,10500,36 months,8.67,332.29,B,B1,accountant,5 years,OWN,45501,Source Verified,debt_consolidation,Debt consolidation,360xx,AL,30.31,3-Oct,715,719,14,0,4364,37,42,f,Individual,0,0,Fully Paid
37611115,10000,36 months,16.49,354,D,D3,Application Coordinator,1 year,RENT,90000,Source Verified,vacation,Vacation,233xx,VA,10.01,3-Jul,670,674,14,1,10664,83.3,32,f,Individual,7,0,Fully Paid
37641016,10000,36 months,9.49,320.29,B,B2,Accounting Supervisor,3 years,MORTGAGE,55500,Source Verified,credit_card,Credit card refinancing,782xx,TX,21.15,Sep-00,685,689,14,0,10934,52.3,30,f,Individual,1,0,Fully Paid
37631096,4800,36 months,13.66,163.27,C,C3,Pcs,2 years,MORTGAGE,92000,Verified,debt_consolidation,Debt consolidation,374xx,TN,14.22,4-Aug,660,664,19,0,11954,58.3,42,w,Joint App,1,0,Charged Off
37601144,8000,36 months,15.59,279.64,D,D1,Freight Team,6 years,OWN,40000,Not Verified,moving,Moving and relocation,104xx,NY,10.23,7-Apr,660,664,5,0,6559,76.3,15,f,Individual,0,0,Charged Off
37257267,20000,36 months,6.99,617.46,A,A3,police corporal,10+ years,MORTGAGE,95000,Source Verified,credit_card,Credit card refinancing,191xx,PA,12.95,May-96,700,704,15,0,38472,64.8,46,f,Individual,6,0,Fully Paid
37811012,24000,36 months,14.99,831.86,C,C5,Specialist,< 1 year,MORTGAGE,60000,Verified,debt_consolidation,Debt consolidation,326xx,FL,23.41,Jan-00,665,669,14,0,26135,84.9,48,f,Individual,1,0,Fully Paid
37650527,25000,36 months,6.99,771.82,A,A3,Architect,1 year,MORTGAGE,160000,Source Verified,debt_consolidation,Debt consolidation,926xx,CA,9.37,Sep-99,700,704,11,0,19184,41.8,26,f,Individual,1,0,Fully Paid
37681000,23000,60 months,12.39,516.17,C,C1,auditor,10+ years,MORTGAGE,83000,Source Verified,debt_consolidation,Debt consolidation,957xx,CA,15.34,1-May,675,679,16,1,5161,28.5,32,f,Individual,2,1,Charged Off
37770971,12000,36 months,12.39,400.82,C,C1,professor,10+ years,MORTGAGE,78000,Not Verified,major_purchase,Major purchase,498xx,MI,12.72,Jun-88,685,689,11,0,62351,86.8,24,f,Individual,2,0,Fully Paid
37760780,4850,36 months,22.99,187.72,F,F1,Administrative Assistant/ Sales,< 1 year,MORTGAGE,48000,Not Verified,debt_consolidation,Debt consolidation,276xx,NC,20.95,Sep-97,665,669,9,0,1227,51.1,31,f,Individual,2,0,Charged Off
37830972,20000,36 months,6.03,608.72,A,A1,Account Executive,3 years,RENT,3.00E+05,Source Verified,credit_card,Credit card refinancing,949xx,CA,8.25,Nov-96,740,744,6,0,34457,69.9,11,f,Individual,1,0,Fully Paid
35693514,10200,36 months,7.49,317.24,A,A4,A.R. Manager,10+ years,MORTGAGE,72000,Source Verified,credit_card,Credit card refinancing,249xx,WV,31.63,Aug-96,715,719,15,0,37616,69.7,33,f,Individual,5,0,Fully Paid
37801015,7000,36 months,11.99,232.47,B,B5,human resources,8 years,RENT,40000,Source Verified,debt_consolidation,Debt consolidation,101xx,NY,12.06,4-Oct,665,669,11,0,11818,31.1,20,f,Individual,0,0,Charged Off
37670988,5000,36 months,8.19,157.13,A,A5,wfm analyst,10+ years,OWN,40000,Not Verified,other,Other,282xx,NC,13.41,Mar-89,710,714,9,0,1868,24.9,17,f,Individual,2,0,Fully Paid
37810946,11200,36 months,11.44,369.02,B,B4,School Librarian,10+ years,MORTGAGE,60000,Not Verified,home_improvement,Home improvement,765xx,TX,27.4,Jul-93,720,724,15,0,54254,73.9,23,f,Individual,1,0,Fully Paid
37811016,4200,36 months,11.44,138.38,B,B4,Electronics Technician,4 years,OWN,30500,Verified,debt_consolidation,Debt consolidation,801xx,CO,29.36,2-Aug,660,664,18,0,13509,40.4,31,f,Individual,0,0,Charged Off
37690968,35000,36 months,13.66,1190.45,C,C3,Mortgage Back Security Trading Analyst,6 years,MORTGAGE,86578,Verified,credit_card,Credit card refinancing,104xx,NY,4.16,5-Nov,670,674,5,0,14877,65.5,8,f,Individual,1,0,Fully Paid
37661008,12725,36 months,6.03,387.3,A,A1,Applications Developer,10+ years,MORTGAGE,72000,Not Verified,debt_consolidation,Debt consolidation,180xx,PA,17.38,Oct-97,750,754,8,0,39997,71,20,w,Individual,5,0,Fully Paid
37661000,10500,36 months,15.59,367.03,D,D1,Owner-Operator,< 1 year,RENT,45000,Not Verified,debt_consolidation,Debt consolidation,600xx,IL,38.69,Apr-95,700,704,12,0,20856,56.4,19,f,Individual,0,0,Charged Off
37620251,11000,60 months,20.99,297.53,E,E4,Transportation Supervisor,9 years,RENT,56000,Verified,debt_consolidation,Debt consolidation,550xx,MN,25.4,Jul-00,660,664,7,0,12051,93.4,25,w,Individual,3,0,Charged Off
37650942,4800,36 months,15.99,168.74,D,D2,Manager,10+ years,RENT,40000,Not Verified,debt_consolidation,Debt consolidation,145xx,NY,10.32,5-Mar,700,704,6,0,5600,48.3,12,f,Individual,0,0,Fully Paid
37611067,8000,36 months,8.19,251.4,A,A5,driver/customer service,10+ years,MORTGAGE,40000,Source Verified,debt_consolidation,Debt consolidation,297xx,SC,32.82,Nov-90,675,679,17,0,15549,47.1,46,f,Individual,2,0,Charged Off
37711076,10000,36 months,6.99,308.73,A,A3,Landman,6 years,MORTGAGE,58500,Not Verified,home_improvement,Home improvement,253xx,WV,25.6,3-Sep,710,714,22,0,9806,29.9,37,w,Individual,0,0,Charged Off
37821015,6000,36 months,15.99,210.92,D,D2,Remote Support Engineer,3 years,MORTGAGE,45000,Verified,small_business,Business,925xx,CA,0.91,5-Aug,695,699,3,0,1104,78.9,20,f,Individual,3,0,Fully Paid
21159716,35000,36 months,15.99,1230.33,D,D2,Registered nurse,1 year,MORTGAGE,96000,Verified,debt_consolidation,Debt consolidation,750xx,TX,16.73,3-Aug,680,684,15,0,46719,67.8,36,f,Individual,2,0,Fully Paid
37771022,5000,36 months,10.49,162.49,B,B3,Pilot-First officer,< 1 year,OWN,25000,Source Verified,debt_consolidation,Debt consolidation,604xx,IL,19.35,10-Dec,765,769,5,0,1292,8.3,6,f,Individual,0,0,Fully Paid
37611069,14400,36 months,6.03,438.28,A,A1,Soldier,10+ years,MORTGAGE,64954.2,Not Verified,credit_card,Credit card refinancing,430xx,OH,15.89,5-Sep,725,729,9,0,13038,50.1,11,f,Individual,1,0,Fully Paid
37691001,12825,60 months,9.49,269.29,B,B2,Senior Scrap Buyer,1 year,MORTGAGE,1.00E+05,Verified,debt_consolidation,Debt consolidation,125xx,NY,7.62,Jul-96,690,694,17,0,24925,24.5,40,f,Individual,5,0,Charged Off
37650965,15000,36 months,6.03,456.54,A,A1,Product manager,1 year,MORTGAGE,110000,Not Verified,credit_card,Credit card refinancing,951xx,CA,10.91,5-Apr,770,774,9,0,11281,22.1,20,f,Individual,4,0,Fully Paid
36441321,15000,36 months,15.99,527.29,D,D2,Store Director,< 1 year,RENT,66000,Not Verified,debt_consolidation,Debt consolidation,333xx,FL,27.18,Apr-00,675,679,15,0,31924,67.4,35,f,Individual,1,0,Charged Off
37821000,7000,36 months,11.44,230.64,B,B4,System Validation Engineer,2 years,RENT,60000,Not Verified,debt_consolidation,Debt consolidation,483xx,CA,24.93,6-Jul,710,714,37,0,6270,35.8,67,f,Individual,0,0,Fully Paid
37720986,7000,36 months,13.66,238.09,C,C3,Tire tech,2 years,OWN,22000,Not Verified,credit_card,Credit card refinancing,349xx,FL,13.15,7-Oct,670,674,6,0,3142,38.8,9,f,Individual,0,0,Charged Off
37650891,2500,36 months,15.99,87.89,D,D2,Administrative Clerk,3 years,RENT,35000,Verified,small_business,Business,104xx,NY,5.25,5-Nov,670,674,9,1,2248,36.9,19,f,Individual,0,1,Fully Paid
37660443,20000,60 months,14.31,468.59,C,C4,Branch Manager,< 1 year,RENT,90000,Source Verified,debt_consolidation,Debt consolidation,900xx,CA,31.69,Jul-85,690,694,18,0,32781,87,50,w,Individual,2,0,Fully Paid
37610987,4200,36 months,6.49,128.71,A,A2,Hydrologist,10+ years,MORTGAGE,96000,Not Verified,debt_consolidation,Debt consolidation,640xx,MO,2.04,Nov-92,795,799,10,0,4667,10,18,f,Individual,4,0,Fully Paid
37761045,10000,36 months,16.49,354,D,D3,Fleet service clerk,10+ years,RENT,69936,Verified,debt_consolidation,Debt consolidation,331xx,FL,14.46,3-Oct,705,709,24,0,6721,14.7,50,f,Individual,0,0,Fully Paid
37077733,15600,36 months,8.19,490.22,A,A5,Audit and Compliance Officer,1 year,MORTGAGE,110000,Not Verified,debt_consolidation,Debt consolidation,774xx,TX,9.13,Sep-99,675,679,12,0,35290,66.1,38,f,Individual,4,0,Fully Paid
37711058,19200,36 months,11.99,637.63,B,B5,registered nurse,10+ years,MORTGAGE,1.00E+05,Not Verified,credit_card,Credit card refinancing,967xx,HI,12.76,Nov-93,690,694,12,0,24947,85.1,34,w,Individual,3,0,Fully Paid
37197711,25000,60 months,12.39,561.06,C,C1,Insurance Agent,10+ years,MORTGAGE,96000,Source Verified,debt_consolidation,Debt consolidation,950xx,CA,31.89,Feb-90,725,729,7,0,8670,79.5,20,w,Individual,6,0,Fully Paid
37810997,6625,36 months,17.86,239.05,D,D5,Flight Attendant,< 1 year,RENT,16000,Source Verified,debt_consolidation,Debt consolidation,100xx,NY,33.08,10-Jun,690,694,7,0,8425,51.4,8,f,Individual,0,0,Fully Paid
37720210,22000,36 months,14.31,755.23,C,C4,Sourcing Specialist,7 years,MORTGAGE,72000,Source Verified,debt_consolidation,Debt consolidation,925xx,CA,36.34,Feb-72,690,694,12,0,55558,85.7,26,f,Individual,2,0,Fully Paid
37621063,10000,36 months,14.31,343.29,C,C4,Contract Analyst,8 years,RENT,63204,Source Verified,other,Other,923xx,CA,11.92,Feb-00,660,664,6,0,4358,88.9,15,f,Individual,0,0,Fully Paid
37267711,7000,36 months,12.99,235.83,C,C2,nursing assistant,1 year,RENT,32000,Not Verified,debt_consolidation,Debt consolidation,296xx,SC,18.57,8-Apr,670,674,25,0,4326,40.4,29,f,Individual,0,0,Fully Paid
37661014,28000,36 months,7.49,870.85,A,A4,Health System Analyst,10+ years,RENT,86000,Source Verified,credit_card,Credit card refinancing,910xx,CA,14.15,Aug-84,715,719,11,0,44938,15.5,22,f,Individual,0,0,Fully Paid
37730934,18000,36 months,6.99,555.71,A,A3,"Manager, ITIL Service Operations",2 years,MORTGAGE,140000,Not Verified,credit_card,Credit card refinancing,275xx,NC,7.04,Jun-00,740,744,12,1,13584,27.4,23,f,Individual,6,1,Fully Paid
37800999,35000,36 months,12.99,1179.12,C,C2,Public Accounting - Auditor,9 years,RENT,125000,Verified,credit_card,Credit card refinancing,916xx,CA,17.76,Jul-00,700,704,19,0,43887,76.5,27,f,Individual,0,0,Fully Paid
37691014,4000,36 months,12.39,133.61,C,C1,Secretary,2 years,RENT,22000,Not Verified,debt_consolidation,Debt consolidation,656xx,MO,21.82,9-Oct,710,714,11,0,1325,57.6,15,f,Individual,0,0,Fully Paid
37277256,16000,36 months,8.19,502.79,A,A5,Engineer,10+ years,MORTGAGE,120000,Not Verified,debt_consolidation,Debt consolidation,030xx,NH,10.73,Jul-00,710,714,8,0,17102,74.4,14,w,Individual,3,0,Fully Paid
37701004,25000,36 months,8.19,785.61,A,A5,Hardware Asset Analyst,< 1 year,RENT,75000,Source Verified,credit_card,Credit card refinancing,981xx,WA,25.98,Mar-00,720,724,19,0,36337,50.8,39,f,Individual,2,0,Fully Paid
37770732,24000,60 months,15.59,578.42,D,D1,Network Engineer,1 year,MORTGAGE,95000,Source Verified,debt_consolidation,Debt consolidation,410xx,KY,31.16,May-97,705,709,14,0,31593,59.9,25,f,Individual,2,0,Charged Off
36159765,24000,36 months,12.99,808.54,C,C2,Director of Operations,7 years,RENT,225000,Source Verified,debt_consolidation,Debt consolidation,981xx,WA,23.8,3-Aug,715,719,11,0,38738,68.9,20,f,Individual,1,0,Fully Paid
37601083,25000,60 months,11.44,549.07,B,B4,Director of Merchandising,3 years,MORTGAGE,112200,Source Verified,credit_card,Credit card refinancing,190xx,PA,31.31,Nov-99,710,714,9,0,55998,88.5,16,w,Individual,2,0,Fully Paid
37721029,8000,36 months,7.49,248.82,A,A4,Truck driver,5 years,RENT,52000,Not Verified,debt_consolidation,Debt consolidation,562xx,MN,28.59,8-May,765,769,9,0,1407,15.6,15,f,Individual,0,0,Fully Paid
37840947,10800,60 months,13.66,249.4,C,C3,Account Manager,10+ years,MORTGAGE,80000,Verified,credit_card,Credit card refinancing,319xx,GA,12.84,3-Jul,705,709,12,0,8521,77.5,16,f,Individual,1,0,Fully Paid
37601073,12000,36 months,10.49,389.98,B,B3,Teacher,6 years,OWN,44000,Not Verified,debt_consolidation,Debt consolidation,290xx,SC,33.06,Dec-90,690,694,14,0,12615,55.6,35,f,Individual,3,0,Fully Paid
37710577,24000,36 months,11.99,797.03,B,B5,Implementation Consultant,6 years,MORTGAGE,80000,Source Verified,debt_consolidation,Debt consolidation,550xx,MN,14.48,Mar-96,685,689,12,0,16626,51.2,22,f,Individual,3,0,Fully Paid
37650924,7000,36 months,11.99,232.47,B,B5,Pharmacist,2 years,OWN,125000,Not Verified,major_purchase,Major purchase,305xx,GA,15.48,3-Sep,665,669,29,0,11049,75.2,41,f,Individual,0,0,Charged Off
37670978,10000,36 months,14.99,346.61,C,C5,Driver,1 year,MORTGAGE,52888,Not Verified,debt_consolidation,Debt consolidation,782xx,TX,38.31,4-Aug,670,674,12,0,7273,59.1,21,f,Individual,3,0,Fully Paid
37661052,12300,36 months,6.49,376.93,A,A2,office manager,< 1 year,OWN,54000,Source Verified,debt_consolidation,Debt consolidation,217xx,MD,18.8,1-Jan,730,734,11,0,9839,32.5,27,w,Individual,0,0,Fully Paid
37800937,24000,60 months,10.49,515.74,B,B3,Estimator,2 years,MORTGAGE,72600,Source Verified,debt_consolidation,Debt consolidation,956xx,CA,26.88,Oct-99,740,744,18,0,11346,45.7,37,w,Individual,2,0,Fully Paid
37631058,26400,60 months,17.86,668.38,D,D5,IT Manager,10+ years,MORTGAGE,141000,Verified,home_improvement,Home improvement,226xx,VA,13.9,Nov-97,670,674,5,0,0,NA,31,w,Individual,4,0,Fully Paid
37781093,10000,36 months,8.67,316.47,B,B1,vp of sales,7 years,MORTGAGE,3.00E+05,Source Verified,home_improvement,Home improvement,335xx,FL,6.64,3-Mar,660,664,8,1,2197,13.8,23,f,Individual,2,1,Fully Paid
37670980,10000,60 months,14.99,237.85,C,C5,Policies & Procedures Administrator,10+ years,MORTGAGE,82000,Verified,credit_card,Credit card refinancing,801xx,CO,10.08,1-Oct,665,669,21,0,7952,27,54,w,Individual,7,0,Fully Paid
37721033,17600,60 months,19.24,458.89,E,E2,Certified professional coder,7 years,MORTGAGE,55000,Source Verified,debt_consolidation,Debt consolidation,431xx,OH,22.87,Jun-87,700,704,15,0,17732,41.3,31,f,Individual,3,0,Charged Off
37641002,25000,60 months,20.99,676.2,E,E4,correctional officer,10+ years,RENT,95000,Verified,debt_consolidation,Debt consolidation,029xx,RI,24.43,Dec-98,675,679,17,0,29741,61.6,37,w,Individual,5,0,Fully Paid
37610977,1000,36 months,15.59,34.96,D,D1,NA,NA,OWN,16000,Source Verified,home_improvement,Home improvement,383xx,TN,28.36,3-Dec,705,709,10,0,5997,42.8,12,f,Individual,0,0,Fully Paid
37670991,4000,36 months,13.66,136.06,C,C3,Environmental Supervisor,10+ years,MORTGAGE,60000,Verified,home_improvement,Home improvement,342xx,FL,24.46,Nov-95,670,674,14,0,22249,95.1,52,f,Individual,4,0,Fully Paid
37671000,15800,60 months,15.99,384.15,D,D2,Police officer,1 year,MORTGAGE,52000,Source Verified,home_improvement,Home improvement,731xx,OK,9.97,9-Jul,755,759,10,0,1660,13.1,13,f,Individual,2,0,Charged Off
37770985,28000,36 months,6.99,864.44,A,A3,Teacher,< 1 year,RENT,75000,Verified,credit_card,Credit card refinancing,100xx,NY,24.99,Jul-95,685,689,7,0,53775,99,28,f,Individual,1,0,Fully Paid
36420770,24000,36 months,6.03,730.46,A,A1,Director of Nuclear Cardiology,10+ years,MORTGAGE,75000,Source Verified,debt_consolidation,Debt consolidation,750xx,TX,18.77,Jul-98,775,779,9,0,20177,42.5,18,f,Individual,2,0,Fully Paid
37631055,25725,60 months,25.83,767.64,G,G2,Estate manager,2 years,MORTGAGE,68000,Source Verified,debt_consolidation,Debt consolidation,334xx,FL,24.9,May-90,675,679,19,0,29838,57.6,34,f,Individual,1,0,Fully Paid
37770986,10000,36 months,6.49,306.45,A,A2,Driver,10+ years,MORTGAGE,80000,Not Verified,debt_consolidation,Debt consolidation,971xx,OR,9.87,5-Jan,700,704,6,0,9432,57.9,8,w,Individual,0,0,Fully Paid
37831009,11975,36 months,22.99,463.49,F,F1,Manager,2 years,RENT,45000,Source Verified,house,Home buying,950xx,CA,15.68,7-Oct,675,679,19,1,6895,43.9,23,f,Individual,0,0,Fully Paid
37800985,13800,36 months,12.39,460.94,C,C1,Assistant Cage Shift Manager,3 years,RENT,57500,Not Verified,debt_consolidation,Debt consolidation,891xx,NV,37.74,1-Aug,700,704,11,0,14254,55,23,f,Individual,0,0,Fully Paid
37691091,20000,60 months,17.86,506.35,D,D5,presidents club mortgage banker,8 years,OWN,210000,Verified,credit_card,Credit card refinancing,440xx,OH,8.01,Jun-97,690,694,12,1,16694,43.2,30,w,Individual,2,0,Fully Paid
37801082,20000,36 months,9.49,640.57,B,B2,CEO,4 years,RENT,210000,Source Verified,debt_consolidation,Debt consolidation,920xx,CA,4.21,2-Apr,680,684,16,0,30344,37.2,21,f,Individual,0,0,Fully Paid
37691032,35000,36 months,12.39,1169.04,C,C1,"Senior Manager, Partnership Development",< 1 year,RENT,110000,Verified,credit_card,Credit card refinancing,101xx,NY,11.68,Apr-85,715,719,8,0,11312,28.4,10,f,Individual,0,0,Fully Paid
37630735,30000,36 months,15.99,1054.57,D,D2,Area Manager,10+ years,MORTGAGE,72000,Verified,debt_consolidation,Debt consolidation,481xx,MI,27.12,Mar-97,720,724,23,0,35748,34.3,39,f,Individual,3,0,Fully Paid
37610982,8000,36 months,14.99,277.29,C,C5,Project Analyst,1 year,RENT,40000,Not Verified,debt_consolidation,Debt consolidation,372xx,TN,26.78,7-Sep,685,689,8,0,10533,33.7,14,f,Individual,0,0,Fully Paid
37751033,6000,36 months,11.99,199.26,B,B5,Warehouse associate,3 years,OWN,30000,Source Verified,debt_consolidation,Debt consolidation,291xx,SC,35.2,Nov-94,700,704,11,0,6971,58.6,16,f,Individual,0,0,Fully Paid
37760979,10000,36 months,11.99,332.1,B,B5,Management,5 years,RENT,53060,Not Verified,credit_card,Credit card refinancing,781xx,TX,28.89,Apr-00,715,719,11,0,22427,84.3,18,f,Individual,0,0,Fully Paid
36797388,3400,36 months,14.31,116.72,C,C4,facility manager,10+ years,MORTGAGE,48000,Source Verified,home_improvement,Home improvement,435xx,OH,20.8,Jan-95,675,679,5,0,31848,81.7,11,f,Individual,0,0,Fully Paid
37761041,34000,60 months,15.59,819.43,D,D1,President,2 years,MORTGAGE,119537,Not Verified,small_business,Business,951xx,CA,12.09,1-Aug,675,679,4,0,25579,64.1,8,w,Individual,1,0,Fully Paid
37670959,30000,36 months,12.39,1002.03,C,C1,General Surgeon,< 1 year,RENT,247000,Verified,debt_consolidation,Debt consolidation,191xx,PA,8.22,Mar-99,690,694,6,0,23006,85.8,13,f,Individual,0,0,Fully Paid
37741005,15000,36 months,8.19,471.37,A,A5,Direct Support Professional,10+ years,MORTGAGE,40000,Not Verified,credit_card,Credit card refinancing,640xx,MO,11.64,Apr-98,740,744,11,0,12793,30,33,w,Individual,2,0,Charged Off
